,Datetime,Content ID,Content Type,Category Type,Reaction Type,Sentiment Type,Score
331,28-09-2020 08:49,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75
332,25-02-2021 04:02,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,negative,10
333,24-12-2020 22:31,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,positive,60
334,15-06-2021 12:15,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,positive,60
336,12-02-2021 04:23,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,positive,45
337,31-08-2020 00:39,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,adore,positive,72
338,11-01-2021 08:47,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,neutral,20
339,02-08-2020 20:28,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75
340,18-10-2020 12:49,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,negative,0
341,28-03-2021 08:08,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35
342,11-02-2021 04:02,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75
343,12-08-2020 23:43,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,positive,60
344,07-01-2021 02:48,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15
346,19-02-2021 00:55,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15
347,08-06-2021 10:45,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75
348,18-10-2020 04:17,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,positive,50
349,05-11-2020 13:54,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75
350,16-08-2020 12:12,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,positive,45
351,14-10-2020 14:55,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15
352,01-04-2021 12:04,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35
353,25-09-2020 06:17,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,positive,50
355,03-03-2021 18:40,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,audio,travel,intrigued,positive,45
366,26-07-2020 19:34,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,adore,positive,72
367,12-12-2020 15:31,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,interested,positive,30
368,21-08-2020 15:22,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,want,positive,70
369,31-05-2021 20:37,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,indifferent,neutral,20
370,14-02-2021 06:00,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,indifferent,neutral,20
371,15-02-2021 20:35,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,disgust,negative,0
373,08-09-2020 14:01,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5
374,28-10-2020 07:37,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,negative,12
375,21-11-2020 19:53,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,interested,positive,30
376,16-10-2020 22:41,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,negative,15
377,08-01-2021 12:46,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5
378,07-09-2020 06:55,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70
379,26-01-2021 16:14,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5
380,15-09-2020 22:47,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,negative,12
381,09-11-2020 00:34,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,positive,65
383,01-02-2021 04:49,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,indifferent,neutral,20
384,14-04-2021 18:36,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70
385,12-01-2021 11:57,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,positive,65
386,02-11-2020 22:53,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,dislike,negative,10
387,08-03-2021 00:05,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,heart,positive,60
388,14-09-2020 05:11,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70
389,28-07-2020 09:50,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,dislike,negative,10
390,30-06-2020 01:25,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70
391,26-01-2021 19:53,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,positive,72
393,19-05-2021 16:20,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,positive,72
394,11-03-2021 23:55,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70
395,17-10-2020 22:39,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70
396,12-04-2021 17:12,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,positive,72
397,25-11-2020 01:57,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5
398,09-06-2021 09:41,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,negative,0
399,20-05-2021 17:51,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,peeking,neutral,35
400,30-09-2020 18:09,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5
401,07-10-2020 16:03,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,positive,75
403,11-01-2021 16:13,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,negative,15
404,26-12-2020 06:13,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,negative,0
405,15-06-2021 17:31,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,negative,0
406,21-05-2021 09:25,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,negative,15
407,14-11-2020 15:11,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,positive,45
408,05-05-2021 15:38,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,positive,75
409,17-08-2020 10:08,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,interested,positive,30
410,31-12-2020 05:53,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,positive,45
412,21-11-2020 03:14,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,negative,0
413,05-10-2020 18:00,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,negative,5
414,28-05-2021 15:20,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,cherish,positive,70
415,12-01-2021 12:14,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,negative,5
416,20-02-2021 00:07,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,negative,15
417,14-07-2020 21:01,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,positive,45
418,05-06-2021 10:04,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,negative,12
419,23-03-2021 01:55,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,want,positive,70
420,18-05-2021 09:52,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,cherish,positive,70
422,04-06-2021 16:57,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,positive,50
423,01-01-2021 11:23,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,negative,0
424,29-05-2021 04:16,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,negative,10
425,18-07-2020 10:43,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,interested,positive,30
426,07-11-2020 01:54,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,adore,positive,72
427,11-08-2020 12:01,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,positive,50
428,24-07-2020 18:23,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,negative,10
429,08-10-2020 08:38,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,negative,15
430,05-02-2021 13:05,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,indifferent,neutral,20
432,26-07-2020 10:36,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,interested,positive,30
433,19-05-2021 04:30,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,positive,50
434,15-11-2020 22:53,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,positive,75
435,04-02-2021 13:45,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,negative,12
436,01-08-2020 23:38,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,positive,45
437,22-09-2020 17:07,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,positive,75
439,21-05-2021 12:47,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,adore,positive,72
440,25-02-2021 12:05,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,peeking,neutral,35
441,10-04-2021 09:41,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,negative,0
442,06-04-2021 19:56,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,worried,negative,12
443,05-04-2021 16:42,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,worried,negative,12
444,14-12-2020 12:53,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,negative,0
445,06-03-2021 10:03,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,heart,positive,60
446,12-10-2020 01:42,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5
447,14-11-2020 10:25,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,positive,50
449,13-02-2021 13:45,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5
450,08-05-2021 11:21,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,positive,65
451,20-11-2020 19:09,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,negative,15
452,18-07-2020 03:52,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70
453,27-08-2020 15:23,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,positive,65
454,29-09-2020 02:49,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,negative,10
455,17-08-2020 14:29,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,positive,50
456,16-08-2020 17:45,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70
457,06-07-2020 00:08,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,positive,50
459,16-05-2021 13:24,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,negative,15
460,20-05-2021 22:09,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,positive,65
461,11-02-2021 08:54,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5
462,03-08-2020 17:58,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,positive,45
463,18-09-2020 16:29,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70
464,27-03-2021 08:58,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5
465,13-07-2020 21:02,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,negative,10
466,19-01-2021 03:07,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,super love,positive,75
467,30-04-2021 06:11,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70
469,03-02-2021 18:41,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,indifferent,neutral,20
470,06-10-2020 10:20,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,negative,0
471,07-11-2020 17:59,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,interested,positive,30
472,22-12-2020 01:07,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,negative,10
473,20-03-2021 14:45,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,indifferent,neutral,20
474,14-08-2020 09:02,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,positive,45
475,20-09-2020 19:55,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,positive,45
476,20-12-2020 16:12,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,negative,15
477,08-05-2021 18:54,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,adore,positive,72
479,27-08-2020 15:08,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,negative,0
480,23-05-2021 04:59,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,cherish,positive,70
481,27-11-2020 02:50,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,positive,65
482,16-04-2021 11:15,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,super love,positive,75
483,29-05-2021 04:12,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5
516,02-08-2020 18:35,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,super love,positive,75
517,14-04-2021 13:48,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,hate,negative,5
518,12-12-2020 23:02,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,disgust,negative,0
519,24-08-2020 09:55,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,indifferent,neutral,20
520,07-10-2020 09:31,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,like,positive,50
521,11-03-2021 14:45,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,like,positive,50
522,30-03-2021 23:01,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,disgust,negative,0
523,03-01-2021 04:02,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,peeking,neutral,35
524,30-05-2021 09:31,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,peeking,neutral,35
526,13-04-2021 13:42,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,indifferent,neutral,20
527,13-03-2021 16:37,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,indifferent,neutral,20
528,07-09-2020 11:48,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,adore,positive,72
529,06-02-2021 13:18,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,interested,positive,30
530,18-05-2021 09:28,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,scared,negative,15
531,25-04-2021 09:44,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,super love,positive,75
532,28-02-2021 16:15,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,dislike,negative,10
533,22-10-2020 03:40,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,disgust,negative,0
534,24-05-2021 22:19,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,peeking,neutral,35
536,16-11-2020 06:37,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,interested,positive,30
537,25-10-2020 11:15,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,dislike,negative,10
538,18-04-2021 11:43,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,interested,positive,30
539,03-06-2021 19:13,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,indifferent,neutral,20
540,26-10-2020 12:50,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,love,positive,65
541,08-09-2020 07:08,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,indifferent,neutral,20
542,02-12-2020 08:56,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,dislike,negative,10
543,18-11-2020 08:02,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,adore,positive,72
544,25-05-2021 14:14,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,adore,positive,72
546,30-01-2021 14:21,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,peeking,neutral,35
547,23-07-2020 02:21,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,peeking,neutral,35
548,06-12-2020 14:59,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,cherish,positive,70
549,13-06-2021 03:27,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,cherish,positive,70
550,23-01-2021 02:20,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,intrigued,positive,45
551,14-07-2020 08:11,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,intrigued,positive,45
552,23-04-2021 22:20,f98dde71-ce1d-4f6c-bb05-ae05779d2207,GIF,soccer,heart,positive,60
554,22-08-2020 23:58,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,interested,positive,30
555,03-04-2021 23:11,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,like,positive,50
556,14-04-2021 19:59,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,cherish,positive,70
557,15-04-2021 17:03,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,adore,positive,72
558,23-05-2021 16:22,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,want,positive,70
559,03-10-2020 13:46,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,dislike,negative,10
560,09-08-2020 07:58,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,like,positive,50
561,16-12-2020 01:34,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,want,positive,70
562,28-04-2021 09:23,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,super love,positive,75
564,12-03-2021 00:42,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,cherish,positive,70
565,31-03-2021 00:16,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,disgust,negative,0
566,16-06-2021 00:13,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,love,positive,65
567,03-06-2021 12:45,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,like,positive,50
568,19-04-2021 05:11,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,dislike,negative,10
569,25-03-2021 22:25,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,heart,positive,60
570,04-12-2020 16:38,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,indifferent,neutral,20
571,17-12-2020 06:49,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,interested,positive,30
572,22-07-2020 17:01,388bd9db-9d10-4f47-87c4-6db46e83bc95,video,education,interested,positive,30
574,11-09-2020 19:13,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,want,positive,70
575,30-04-2021 09:22,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,super love,positive,75
576,13-12-2020 15:10,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,scared,negative,15
577,28-03-2021 17:20,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,love,positive,65
578,23-03-2021 13:28,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,hate,negative,5
579,01-08-2020 02:18,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,cherish,positive,70
580,02-05-2021 01:43,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,adore,positive,72
581,09-06-2021 12:33,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,love,positive,65
582,27-08-2020 06:31,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,dislike,negative,10
584,06-07-2020 18:54,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,adore,positive,72
585,22-01-2021 15:32,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,hate,negative,5
586,24-05-2021 05:36,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,hate,negative,5
587,11-06-2021 09:36,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,cherish,positive,70
588,27-04-2021 15:45,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,like,positive,50
589,06-03-2021 20:42,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,love,positive,65
590,17-11-2020 12:11,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,heart,positive,60
591,30-05-2021 19:32,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,indifferent,neutral,20
592,17-01-2021 06:34,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,worried,negative,12
594,06-09-2020 02:58,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,peeking,neutral,35
595,04-12-2020 07:19,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,love,positive,65
596,12-07-2020 18:21,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,worried,negative,12
597,09-01-2021 09:06,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,indifferent,neutral,20
598,14-06-2021 04:29,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,intrigued,positive,45
599,05-04-2021 13:43,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,heart,positive,60
600,10-09-2020 03:38,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,love,positive,65
601,17-03-2021 08:39,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,scared,negative,15
602,18-12-2020 00:13,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,scared,negative,15
604,08-01-2021 14:35,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,like,positive,50
605,11-10-2020 09:52,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,scared,negative,15
606,01-02-2021 06:48,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,heart,positive,60
607,07-12-2020 00:39,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,disgust,negative,0
608,09-08-2020 19:37,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,like,positive,50
609,23-02-2021 18:03,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,worried,negative,12
610,02-06-2021 06:53,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,scared,negative,15
611,08-01-2021 19:20,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,heart,positive,60
612,03-12-2020 07:55,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,like,positive,50
614,06-07-2020 19:29,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,disgust,negative,0
615,11-11-2020 14:07,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,cherish,positive,70
616,10-04-2021 21:27,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,intrigued,positive,45
617,25-02-2021 17:26,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,indifferent,neutral,20
618,30-11-2020 17:57,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,peeking,neutral,35
619,25-11-2020 19:16,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,hate,negative,5
620,08-06-2021 23:06,78d0075f-895c-4a15-a35c-a921e2bb2cea,photo,studying,adore,positive,72
622,27-12-2020 17:21,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,super love,positive,75
623,21-05-2021 11:57,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,worried,negative,12
624,24-02-2021 18:34,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,heart,positive,60
625,14-06-2021 17:44,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,like,positive,50
626,20-10-2020 15:14,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,heart,positive,60
627,09-12-2020 20:38,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,want,positive,70
628,01-02-2021 11:27,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,indifferent,neutral,20
629,06-12-2020 06:38,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,love,positive,65
630,28-08-2020 15:56,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,peeking,neutral,35
632,06-12-2020 22:28,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,peeking,neutral,35
633,14-12-2020 10:46,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,photo,travel,love,positive,65
